time,UGABPOA1IRR
2018-01-20 07:00:00+00:00,0.0
2018-01-20 08:00:00+00:00,0.0
2018-01-20 09:00:00+00:00,0.0
2018-01-20 10:00:00+00:00,0.0
2018-01-20 11:00:00+00:00,-0.004790277777777778
2018-01-20 12:00:00+00:00,3.9528486111111034
2018-01-20 13:00:00+00:00,158.9501583333333
2018-01-20 14:00:00+00:00,407.5498152777775
2018-01-20 15:00:00+00:00,626.491230555556
2018-01-20 16:00:00+00:00,787.3423833333336
2018-01-20 17:00:00+00:00,876.3759486111123
2018-01-20 18:00:00+00:00,884.5826402777806
2018-01-20 19:00:00+00:00,810.6625722222226
2018-01-20 20:00:00+00:00,654.7459111111114
2018-01-20 21:00:00+00:00,427.8696999999996
2018-01-20 22:00:00+00:00,99.67421111111167
2018-01-20 23:00:00+00:00,0.0
2018-01-21 00:00:00+00:00,0.0
2018-01-21 01:00:00+00:00,0.0
2018-01-21 02:00:00+00:00,0.0
2018-01-21 03:00:00+00:00,0.0
2018-01-21 04:00:00+00:00,0.0
2018-01-21 05:00:00+00:00,0.0
2018-01-21 06:00:00+00:00,0.0
2018-01-21 07:00:00+00:00,0.0
2018-01-21 08:00:00+00:00,0.0
2018-01-21 09:00:00+00:00,0.0
2018-01-21 10:00:00+00:00,-0.004284722222222222
2018-01-21 11:00:00+00:00,0.0
2018-01-21 12:00:00+00:00,3.8719638888888968
2018-01-21 13:00:00+00:00,158.33078750000004
2018-01-21 14:00:00+00:00,399.4950166666662
2018-01-21 15:00:00+00:00,615.6535736111107
2018-01-21 16:00:00+00:00,777.5815194444441
2018-01-21 17:00:00+00:00,868.2360319444444
2018-01-21 18:00:00+00:00,879.5264638888849
2018-01-21 19:00:00+00:00,808.2573194444477
2018-01-21 20:00:00+00:00,661.1191777777775
2018-01-21 21:00:00+00:00,435.2321305555553
2018-01-21 22:00:00+00:00,105.69679027777751
2018-01-21 23:00:00+00:00,0.0
2018-01-22 00:00:00+00:00,-0.006402777777777778
2018-01-22 01:00:00+00:00,-0.005366666666666666
2018-01-22 02:00:00+00:00,0.0
2018-01-22 03:00:00+00:00,0.0
2018-01-22 04:00:00+00:00,0.0
2018-01-22 05:00:00+00:00,0.0
2018-01-22 06:00:00+00:00,0.0
2018-01-22 07:00:00+00:00,0.0
2018-01-22 08:00:00+00:00,0.0
2018-01-22 09:00:00+00:00,0.0
2018-01-22 10:00:00+00:00,0.0
2018-01-22 11:00:00+00:00,0.0
2018-01-22 12:00:00+00:00,2.5025666666666724
2018-01-22 13:00:00+00:00,47.998715277777976
2018-01-22 14:00:00+00:00,208.8388874999998
2018-01-22 15:00:00+00:00,130.2554819444443
2018-01-22 16:00:00+00:00,135.9742791666667
2018-01-22 17:00:00+00:00,224.8332291666664
2018-01-22 18:00:00+00:00,155.3145819444445
2018-01-22 19:00:00+00:00,84.8690958333335
2018-01-22 20:00:00+00:00,73.99421111111127
2018-01-22 21:00:00+00:00,54.63619861111101
2018-01-22 22:00:00+00:00,7.642172222222215
2018-01-22 23:00:00+00:00,0.0
2018-01-23 00:00:00+00:00,0.0
2018-01-23 01:00:00+00:00,0.0
2018-01-23 02:00:00+00:00,0.0
2018-01-23 03:00:00+00:00,0.0
2018-01-23 04:00:00+00:00,0.0
2018-01-23 05:00:00+00:00,0.0
2018-01-23 06:00:00+00:00,0.0
2018-01-23 07:00:00+00:00,0.0
2018-01-23 08:00:00+00:00,0.0
2018-01-23 09:00:00+00:00,0.0
2018-01-23 10:00:00+00:00,0.0
2018-01-23 11:00:00+00:00,0.0
2018-01-23 12:00:00+00:00,3.8319180555555525
2018-01-23 13:00:00+00:00,141.0989291666667
2018-01-23 14:00:00+00:00,336.5736916666664
2018-01-23 15:00:00+00:00,597.3974638888888
2018-01-23 16:00:00+00:00,756.5580027777776
2018-01-23 17:00:00+00:00,892.1807125000004
2018-01-23 18:00:00+00:00,842.302384722223
2018-01-23 19:00:00+00:00,837.5096958333336
2018-01-23 20:00:00+00:00,681.5589791666662
2018-01-23 21:00:00+00:00,449.6505736111111
2018-01-23 22:00:00+00:00,109.67460972222196
2018-01-23 23:00:00+00:00,0.06806815020862306
2018-01-24 00:00:00+00:00,0.0
2018-01-24 01:00:00+00:00,0.0
2018-01-24 02:00:00+00:00,0.0
2018-01-24 03:00:00+00:00,0.0
2018-01-24 04:00:00+00:00,0.0
2018-01-24 05:00:00+00:00,0.0
2018-01-24 06:00:00+00:00,0.0
2018-01-24 07:00:00+00:00,0.0
2018-01-24 08:00:00+00:00,0.0
2018-01-24 09:00:00+00:00,0.0
2018-01-24 10:00:00+00:00,0.0
2018-01-24 11:00:00+00:00,0.0
2018-01-24 12:00:00+00:00,8.920844444444468
2018-01-24 13:00:00+00:00,203.8441250000002
2018-01-24 14:00:00+00:00,445.8046361111114
2018-01-24 15:00:00+00:00,671.5892055555552
2018-01-24 16:00:00+00:00,843.4930152777781
2018-01-24 17:00:00+00:00,936.9250777777778
2018-01-24 18:00:00+00:00,950.1145930555546
2018-01-24 19:00:00+00:00,887.1659249999992
2018-01-24 20:00:00+00:00,730.7145013888886
2018-01-24 21:00:00+00:00,475.25041944444456
2018-01-24 22:00:00+00:00,108.69293888888905
2018-01-24 23:00:00+00:00,-0.006930458970792769
2018-01-25 00:00:00+00:00,0.0
2018-01-25 01:00:00+00:00,0.0
2018-01-25 02:00:00+00:00,0.0
2018-01-25 03:00:00+00:00,0.0
2018-01-25 04:00:00+00:00,0.0
2018-01-25 05:00:00+00:00,0.0
2018-01-25 06:00:00+00:00,0.0
2018-01-25 07:00:00+00:00,0.0
2018-01-25 08:00:00+00:00,0.0
2018-01-25 09:00:00+00:00,-0.006298611111111112
2018-01-25 10:00:00+00:00,0.0
2018-01-25 11:00:00+00:00,0.0
2018-01-25 12:00:00+00:00,4.368470833333327
2018-01-25 13:00:00+00:00,184.14264166666698
2018-01-25 14:00:00+00:00,440.63726527777794
2018-01-25 15:00:00+00:00,668.9222138888892
2018-01-25 16:00:00+00:00,843.920556944443
2018-01-25 17:00:00+00:00,941.3063375000002
2018-01-25 18:00:00+00:00,957.5294791666674
2018-01-25 19:00:00+00:00,883.3401416666667
2018-01-25 20:00:00+00:00,729.9151208333332
2018-01-25 21:00:00+00:00,496.40760694444407
2018-01-25 22:00:00+00:00,141.55947361111137
2018-01-25 23:00:00+00:00,0.0
2018-01-26 00:00:00+00:00,0.0
